사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-01,3호선,0313,녹번,60,0,"8,153",466,"20,659","2,939","57,819","6,670","65,350","14,369","37,830","9,117","25,347","8,301","22,355","9,745","21,995","11,864","20,957","13,353","18,404","15,799","16,900","19,655","17,170","25,677","16,771","33,964","17,787","55,685","9,255","45,025","7,083","27,658","5,799","24,280","3,691","21,679","1,386","12,651",218,"3,167",0,15,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0314,홍제,80,7,"8,480","1,148","19,567","6,300","51,522","8,904","60,450","19,363","39,403","16,738","29,463","15,714","28,297","16,942","30,028","18,459","28,407","20,453","26,076","23,693","25,769","28,466","26,729","33,487","26,458","39,963","24,073","57,807","13,529","46,643","10,609","28,675","8,667","25,767","6,210","21,750","2,510","13,318",351,"3,133",0,11,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0315,무악재,4,0,"1,652",157,"4,498","1,540","13,167","2,360","16,972","4,532","10,631","2,958","7,735","3,215","7,109","3,606","6,485","4,190","6,435","4,967","5,755","5,418","5,500","6,710","5,585","8,173","6,010","10,458","6,263","15,377","2,946","12,445","2,195","7,897","1,609","7,024","1,209","6,273",513,"4,239",61,935,1,3,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0316,독립문,122,2,"4,199",778,"5,377","5,219","11,964","10,618","16,743","17,851","13,784","14,399","12,223","13,710","12,289","10,866","14,523","11,346","13,891","12,620","14,173","11,863","15,510","12,135","15,687","12,425","15,815","13,464","14,053","15,763","6,941","12,465","5,223","8,445","4,173","7,584","3,184","6,781","1,052","4,101",142,"1,852",1,454,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0317,경복궁(정부서울청사),33,1,"2,004","1,499","5,259","11,958","11,158","30,876","18,291","109,602","17,572","62,158","15,820","47,656","21,756","50,528","28,191","50,752","35,351","54,418","46,107","48,743","55,799","47,906","68,923","40,290","85,772","35,262","101,500","31,848","42,071","19,454","34,417","11,577","31,638","9,855","20,427","8,866","7,247","4,826",845,"1,351",3,24,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0318,안국,6,1,"1,481","1,631","2,617","22,217","5,009","70,670","8,489","106,139","11,106","71,351","13,580","53,373","20,541","57,659","30,152","56,184","35,785","58,135","44,517","55,470","61,084","43,361","78,992","38,114","116,527","30,703","119,734","26,043","53,061","13,318","43,332","7,014","33,223","5,782","17,590","5,361","5,253","2,763",591,756,4,2,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0319,종로3가,17,1,813,884,"1,158","5,473","1,818","13,104","2,696","35,412","4,573","35,208","7,043","30,499","9,938","25,481","11,431","23,894","13,589","23,396","17,048","21,807","20,749","19,811","25,262","18,509","37,402","17,118","46,957","15,786","24,424","9,199","17,513","5,213","18,501","4,300","15,248","3,150","6,440","2,201",783,724,1,24,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0320,을지로3가,13,0,736,972,"1,361","7,904","3,082","31,372","5,710","67,235","7,228","28,102","9,176","14,800","10,972","13,771","11,158","13,707","12,931","14,298","15,199","12,882","17,267","13,448","20,621","15,564","40,171","18,785","61,361","21,720","25,898","12,493","19,381","6,228","19,671","4,677","16,470","3,549","8,794","2,295","1,166",572,5,3,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0321,충무로,0,0,0,0,0,0,0,0,4,0,3,0,0,0,2,0,5,0,8,0,11,0,4,0,3,0,8,0,12,0,11,0,3,0,5,0,5,0,3,0,2,0,0,0,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0322,동대입구,13,0,"1,425","1,080","2,361","8,213","4,184","14,285","7,568","44,804","6,636","28,959","7,614","22,381","11,413","18,303","9,211","19,289","13,447","22,927","14,151","16,082","17,751","12,425","22,321","12,992","32,701","14,826","37,365","16,374","17,136","8,696","17,664","5,236","13,417","5,113","14,059","3,867","2,787","2,560",333,868,1,62,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0323,약수,118,3,"5,633",892,"8,374","5,102","20,099","9,947","31,298","27,271","23,805","18,618","17,430","14,529","16,626","14,675","18,800","15,147","19,107","15,816","19,565","17,340","19,424","19,139","20,298","21,957","24,625","27,344","28,319","38,321","17,728","23,953","14,308","16,719","13,394","14,395","10,187","13,206","4,906","7,862",805,"2,933",8,338,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0324,금호,65,4,"3,742",535,"8,377","2,253","22,048","4,148","32,483","8,055","20,739","6,765","13,909","6,539","12,392","6,899","12,832","8,088","11,960","9,493","10,954","10,518","10,309","12,912","10,799","15,632","11,538","20,041","10,798","27,695","7,840","20,299","5,514","13,858","4,349","11,690","3,242","11,267","1,731","5,737",332,"1,402",1,12,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0325,옥수,139,1,"2,520",887,"7,661","3,820","18,192","6,702","28,139","11,351","19,981","9,666","14,285","7,664","13,736","9,937","13,864","11,171","14,488","12,649","13,960","13,443","14,021","15,492","14,454","17,430","15,803","23,670","15,074","31,434","10,187","22,720","7,883","15,368","7,154","13,083","4,649","12,348","1,872","5,913",308,"1,662",0,2,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0326,압구정,47,1,"2,892","2,139","7,536","21,352","13,765","41,132","21,226","119,691","17,760","136,935","23,538","72,760","29,900","60,950","36,728","50,361","41,330","53,084","50,276","48,075","57,859","45,178","68,947","45,240","89,204","52,523","118,396","53,809","83,955","29,885","67,644","15,102","48,844","12,211","34,211","10,063","9,744","5,476","1,403","1,836",12,193,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0327,신사,52,7,"3,412","1,558","6,237","15,044","10,236","35,878","15,410","90,358","14,314","120,382","17,892","63,128","23,223","44,814","27,140","42,371","33,237","45,615","39,642","42,271","47,118","38,629","56,092","41,466","81,236","50,238","110,851","58,191","79,611","31,307","55,376","16,264","55,102","12,621","44,623","10,282","20,090","6,824","2,900","2,666",6,12,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0328,잠원,5,0,"1,293",875,"4,003","7,934","10,337","5,396","15,920","7,362","10,019","6,045","7,416","4,284","7,450","4,735","7,554","5,237","7,498","6,231","6,899","6,360","8,189","7,033","11,267","7,217","11,658","9,593","8,179","12,892","4,537","9,172","3,375","6,222","2,848","6,226","1,862","7,376",592,"3,349",93,936,3,3,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0329,고속터미널,183,7,"5,492","3,648","6,945","31,710","21,985","44,283","40,300","70,980","48,014","97,225","53,403","97,024","68,761","105,049","82,138","100,998","92,299","101,134","104,490","106,139","120,695","108,493","130,406","105,889","141,355","109,232","131,607","110,924","112,174","69,373","123,698","44,820","75,765","34,522","46,710","25,107","14,866","12,236","1,451","2,035",14,23,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0330,교대(법원.검찰청),57,0,"1,866",653,"4,221","6,531","8,669","14,344","13,451","40,160","11,756","32,638","12,849","15,437","16,591","11,399","19,406","11,687","23,312","11,250","26,846","10,766","28,483","9,773","30,809","10,670","46,812","14,698","61,321","17,624","30,558","10,104","26,233","5,681","25,614","4,558","19,289","4,170","8,100","2,516","1,190",687,3,8,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0331,남부터미널(예술의전당),15,1,"2,706","1,173","8,021","25,436","23,602","56,004","37,630","135,923","33,003","80,540","32,373","51,994","38,025","44,348","39,921","47,654","44,898","54,345","49,110","52,370","55,986","48,817","68,160","47,664","111,855","51,932","128,825","56,095","60,168","36,693","41,538","22,802","32,749","17,792","30,138","14,109","9,250","8,867",710,"2,148",1,18,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0332,양재(서초구청),29,4,"4,562","2,803","11,930","36,022","30,980","90,593","39,738","191,858","28,195","107,375","27,345","50,275","30,692","42,470","35,097","38,934","41,578","42,119","45,489","38,242","53,691","38,275","66,001","42,311","116,189","58,916","165,812","69,225","79,062","46,231","57,393","29,077","53,420","25,116","35,109","21,730","11,806","11,324","1,298","2,977",3,53,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0333,매봉,13,1,"1,589",743,"5,939","8,624","15,077","20,988","19,349","64,837","13,597","29,844","13,364","15,342","13,487","13,899","14,174","12,877","15,576","12,603","17,277","12,059","19,086","12,998","21,072","14,144","35,138","17,955","53,512","22,366","18,405","14,509","13,760","9,410","14,242","7,838","8,860","7,533","2,691","3,964",371,"1,197",1,71,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0334,도곡,70,1,"1,015",331,"3,745","4,170","9,736","11,226","11,903","19,109","7,931","15,469","6,942","7,081","7,435","6,964","7,357","6,693","8,047","7,618","8,324","6,846","9,346","7,107","10,991","7,655","15,708","9,686","16,606","11,684","8,737","9,179","6,140","5,714","5,221","5,345","4,275","4,599","1,179","2,767",150,"1,521",0,195,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0335,대치,17,2,"2,625",628,"11,089","7,586","23,883","18,830","24,881","31,274","16,168","24,008","13,975","15,278","13,518","14,704","17,716","19,448","19,551","22,880","17,406","18,392","18,288","18,962","21,011","20,811","36,741","30,035","29,239","30,471","17,269","21,449","12,092","12,935","16,354","12,440","39,846","10,587","3,463","6,079",405,"1,775",3,12,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0336,학여울,0,0,510,191,"1,861","1,292","3,635","2,868","3,822","7,913","3,094","6,228","2,498","4,500","2,530","3,080","3,527","2,896","4,766","3,171","4,518","2,697","3,961","2,699","3,956","2,747","5,686","3,478","7,003","4,297","2,301","3,249","1,909","2,289","1,347","1,979",983,"1,798",223,"1,003",47,317,0,2,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0337,대청,87,3,"3,307",905,"10,127","5,871","25,056","11,221","33,464","23,467","19,840","11,321","15,416","8,202","14,205","8,075","14,391","10,069","14,680","11,154","13,894","11,727","15,127","13,744","16,032","15,200","21,212","21,209","24,936","28,515","10,517","22,872","7,742","15,553","6,187","13,843","4,598","14,557","1,785","7,563",252,"2,469",3,41,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0338,일원,4,0,"2,204","1,556","7,838","10,402","19,120","26,396","21,945","20,946","16,842","18,417","17,356","15,270","17,826","11,964","18,127","14,273","16,087","15,539","17,114","14,813","21,004","13,750","24,788","13,009","33,631","15,288","16,636","20,525","9,251","16,217","5,503","10,809","4,099","10,423","3,649","11,297","1,198","4,606",101,"1,246",0,46,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0339,수서,155,1,"4,198","2,175","10,919","13,834","31,810","28,801","39,642","51,229","28,798","32,077","35,147","23,238","27,811","20,520","33,229","25,815","30,947","22,246","24,028","24,171","33,177","28,161","34,411","30,565","43,752","38,192","48,933","49,399","22,982","36,824","22,934","26,595","14,987","20,937","15,000","19,374","7,104","7,815",766,"2,805",16,203,2,2,0,0,2025-02-03 08:57:30
2025-01,3호선,0340,가락시장,40,15,"2,506",645,"6,128","5,104","17,063","9,967","19,822","23,359","14,572","12,898","13,437","10,127","13,517","11,386","14,171","11,852","14,377","12,846","14,621","13,378","15,559","15,098","15,943","15,655","19,470","19,712","25,155","24,729","11,886","17,400","9,345","10,946","8,232","9,053","6,051","9,086","2,462","4,844",409,"1,435",4,70,0,0,0,0,2025-02-03 08:57:30
2025-01,3호선,0341,경찰병원,4,0,"2,821",253,"6,910","3,117","19,763","8,762","23,202","24,550","13,969","13,732","11,115","8,588","10,297","6,749","9,977","7,648","9,974","9,607","10,267","8,583","11,005","9,108","9,907","9,829","14,608","14,712","17,791","20,872","6,832","16,178","5,411","9,705","4,472","8,542","3,324","7,939",989,"4,568",154,"1,293",1,11,0,7,0,0,2025-02-03 08:57:30
2025-01,3호선,0342,오금,14,1,"4,237",17,"7,528","2,304","24,404","4,925","27,657","11,286","14,900","5,444","9,277","4,791","7,638","4,475","8,364","5,748","8,073","6,101","7,099","6,390","6,951","8,351","7,904","9,369","10,137","14,169","10,995","20,044","4,403","14,456","3,384","9,634","2,536","8,537","2,300","9,876",718,"5,064",106,"1,479",0,16,0,6,0,0,2025-02-03 08:57:30
2025-01,4호선,0409,당고개,73,0,"7,424",45,"14,326","3,958","35,978","5,558","31,778","8,334","20,288","8,846","16,038","8,861","14,753","8,730","15,562","9,953","15,154","10,589","13,560","11,369","13,087","13,183","13,330","15,792","12,382","18,253","11,469","24,525","6,873","22,182","5,026","15,479","4,364","13,637","2,839","12,739","1,466","9,130",281,"3,106",4,389,0,13,0,0,2025-02-03 08:57:30
2025-01,4호선,0410,상계,56,6,"12,745",225,"33,010","6,316","71,019","10,667","61,846","18,987","39,897","17,287","30,375","15,197","28,080","16,483","31,250","20,006","30,805","21,998","26,312","23,441","25,555","28,537","25,720","34,533","25,758","41,922","23,753","60,682","15,250","53,939","11,779","34,013","10,488","30,037","10,656","27,161","3,317","18,518",513,"4,937",9,551,0,1,0,0,2025-02-03 08:57:30
2025-01,4호선,0411,노원,214,4,"11,228",692,"20,961","7,725","45,895","10,543","48,847","28,857","30,389","31,875","26,243","24,652","27,654","25,957","31,574","30,210","31,772","34,845","32,186","34,644","33,872","37,707","35,040","44,632","36,265","55,607","35,198","80,395","26,253","61,779","27,904","38,290","26,034","32,844","23,702","27,916","12,150","19,226","2,450","6,689",31,673,0,1,0,0,2025-02-03 08:57:30
2025-01,4호선,0412,창동,"1,552",52,"14,524","2,233","32,197","10,856","72,492","16,461","67,189","41,204","45,246","35,379","39,588","32,247","40,504","32,222","42,853","38,585","42,844","45,802","41,649","48,071","44,764","50,898","49,061","53,604","49,341","64,212","50,338","85,146","29,138","67,652","22,264","43,488","19,790","37,909","15,423","33,636","6,678","21,045","1,258","7,361",8,145,0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0413,쌍문,136,7,"20,876","1,096","45,002","7,481","103,044","12,647","110,006","24,743","68,117","20,454","49,962","19,644","44,555","22,753","46,557","26,335","43,868","29,470","38,911","32,062","36,221","42,520","36,712","51,237","37,140","65,817","33,305","95,032","21,445","85,496","16,423","55,917","13,465","48,867","9,819","45,095","4,581","29,183",637,"8,362",6,77,0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0414,수유(강북구청),95,2,"19,316","2,769","39,014","9,958","90,474","17,759","103,628","46,823","70,241","35,085","51,107","28,481","49,090","32,610","52,935","35,896","53,386","41,049","49,710","44,163","48,881","51,543","52,035","66,652","52,985","79,174","58,883","114,840","35,597","96,326","27,963","63,485","25,029","57,473","20,398","51,650","11,420","34,518","1,644","7,754",11,77,0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0415,미아(서울사이버대학),56,2,"9,860","1,456","17,573","5,014","39,587","9,456","46,116","28,944","30,837","17,735","23,985","15,184","22,980","16,669","25,820","16,381","24,530","19,653","22,920","20,838","22,310","24,601","23,464","27,991","24,758","32,067","26,387","41,956","14,677","34,923","10,521","22,837","8,972","20,596","6,257","17,870","2,678","11,965",335,"2,997",0,28,0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0416,미아사거리,83,8,"12,922","2,649","29,792","7,821","71,632","13,664","82,916","29,361","53,968","28,413","40,506","25,325","37,962","28,623","40,589","30,319","41,261","33,982","39,730","37,656","40,562","45,238","41,895","52,488","39,302","63,157","39,624","90,410","27,764","67,760","27,520","42,868","16,704","38,716","12,180","33,757","6,065","19,931",930,"4,237",4,41,0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0417,길음,17,1,"9,378","1,361","27,710","6,452","71,206","9,944","76,774","23,533","45,228","19,860","31,956","16,028","29,345","18,205","30,850","22,361","30,497","25,454","28,072","26,166","28,420","29,327","30,184","36,479","30,500","48,281","28,333","71,582","16,408","57,256","13,001","37,061","9,833","33,612","8,619","32,213","3,143","18,733",424,"4,508",3,89,0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0418,성신여대입구(돈암),20,2,"5,343","1,522","17,071","5,925","39,823","12,565","47,703","30,450","33,679","28,051","27,616","20,752","28,353","22,087","33,704","27,259","34,349","30,703","32,832","30,133","34,103","32,779","38,105","38,899","42,152","48,762","42,894","63,776","28,469","51,010","24,514","34,309","26,530","30,544","24,388","28,442","11,102","17,637","1,780","4,868",9,58,0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0419,한성대입구(삼선교),54,3,"5,919","1,256","10,911","7,219","23,639","11,468","31,733","23,254","23,997","21,243","18,139","15,142","18,592","15,923","21,341","16,769","22,093","17,623","20,505","17,822","21,208","19,711","26,346","21,888","28,022","25,858","26,144","32,597","14,205","26,201","12,099","17,526","11,297","16,999","7,799","15,577","3,408","9,861",494,"5,770",3,"1,207",0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0420,혜화,17,2,"2,873","1,913","6,858","20,324","14,747","41,349","19,389","95,136","22,804","72,255","30,387","59,857","34,199","59,854","36,164","76,884","39,058","96,390","51,465","77,784","72,912","65,129","88,696","62,897","104,953","69,771","112,219","73,168","69,352","49,967","71,654","19,853","91,233","18,454","82,315","15,481","26,730","9,723","3,123","2,840",5,344,0,0,0,0,2025-02-03 08:57:30
2025-01,4호선,0421,동대문,159,12,"3,772","1,867","2,336","11,987","3,993","25,404","5,581","51,701","9,137","51,837","13,915","47,479","19,153","44,296","24,912","39,620","30,289","37,238","38,554","35,610","47,094","30,434","58,159","23,578","69,636","18,668","49,591","17,189","27,734","16,489","20,342","10,808","19,882","7,565","14,025","5,384","5,896","4,361",843,"1,107",3,86,0,0,0,0,2025-02-03 08:57:30
