사용월,호선명,역ID,지하철역,04:00:00~04:59:59,,05:00:00~05:59:59,,06:00:00~06:59:59,,07:00:00~07:59:59,,08:00:00~08:59:59,,09:00:00~09:59:59,,10:00:00~10:59:59,,11:00:00~11:59:59,,12:00:00~12:59:59,,13:00:00~13:59:59,,14:00:00~14:59:59,,15:00:00~15:59:59,,16:00:00~16:59:59,,17:00:00~17:59:59,,18:00:00~18:59:59,,19:00:00~19:59:59,,20:00:00~20:59:59,,21:00:00~21:59:59,,22:00:00~22:59:59,,23:00:00~23:59:59,,00:00:00~00:59:59,,01:00:00~01:59:59,,02:00:00~02:59:59,,03:00:00~03:59:59,,작업일시
2025-04,7호선,2718,공릉(서울과학기술대),23,0,"6,253","1,076","15,707","4,389","40,233","13,626","44,720","27,849","24,724","22,914","19,275","16,602","19,219","13,969","20,472","16,585","20,581","18,328","19,114","17,367","22,643","20,350","26,345","23,745","26,288","29,545","26,293","44,340","15,675","36,318","13,327","20,968","12,421","18,625","9,811","18,493","5,601","11,303",972,"4,281",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2719,태릉입구,143,0,"7,846","1,211","8,560","5,510","20,711","9,207","25,979","23,003","17,240","14,620","13,058","11,039","12,295","13,912","14,575","11,150","14,699","11,923","14,442","12,538","16,918","12,827","19,436","15,379","22,190","18,515","23,482","25,581","13,497","21,625","9,678","13,873","8,727","12,456","6,566","11,768","3,127","7,262",588,"3,414",3,"1,290",0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2720,먹골,17,0,"7,825",833,"14,010","3,287","36,215","6,330","45,169","16,869","26,784","11,453","18,527","9,792","16,513","10,607","17,065","12,061","16,432","13,555","14,370","14,382","13,831","17,979","15,320","22,380","16,054","26,988","17,934","40,963","11,768","32,171","8,446","20,872","6,755","17,876","4,735","16,024","2,158","10,006",477,"2,834",1,162,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2721,중화,94,1,"8,354","1,089","16,603","4,945","38,247","10,756","48,202","24,496","27,290","12,518","17,893","10,446","16,339","10,789","17,065","11,934","15,498","12,821","13,939","13,973","14,962","17,646","17,655","22,312","18,752","25,479","19,923","39,960","11,942","33,743","8,252","20,630","7,226","18,384","5,201","17,052","2,356","10,124",426,"3,269",0,51,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2722,상봉,514,19,"11,228","1,587","21,910","8,594","57,548","13,850","79,760","29,564","41,664","20,403","25,772","16,590","23,053","17,941","26,278","19,766","25,046","21,516","23,669","22,171","24,342","25,256","28,561","32,536","31,420","43,192","33,729","71,467","23,822","59,725","18,439","33,856","17,759","28,125","13,594","27,446","7,387","16,544","1,614","7,795",0,31,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2723,면목,95,0,"13,690",737,"24,961","5,733","59,630","9,668","74,050","32,011","41,806","19,247","26,990","15,668","22,959","14,825","24,373","19,231","23,678","19,000","20,445","19,094","22,297","25,700","26,731","32,475","22,350","37,846","22,916","56,773","16,190","47,239","9,950","28,944","8,136","25,774","5,959","23,712","2,567","13,007",534,"4,734",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2724,사가정,23,0,"12,762","1,226","26,327","7,981","58,760","12,117","74,772","28,470","44,338","18,554","28,542","16,917","24,022","16,707","25,308","19,853","23,402","20,842","21,537","21,819","21,705","29,384","23,707","35,342","25,242","44,648","25,716","69,022","18,602","53,436","12,700","31,675","10,781","28,544","8,302","24,305","4,202","13,137",772,"4,637",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2725,용마산(용마폭포공원),7,0,"4,955",580,"11,756","2,056","25,053","4,325","30,221","10,494","16,729","6,179","9,968","5,856","8,690","5,302","8,915","6,154","8,476","7,209","7,093","7,437","6,693","9,780","7,564","11,802","7,428","14,589","7,692","22,344","5,143","18,214","3,154","11,427","2,866","11,070","1,837","9,816","1,011","5,909",179,"2,223",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2726,중곡,2,0,"6,397",700,"14,427","4,659","33,027","18,075","47,817","31,527","30,173","15,925","18,487","10,497","16,261","9,515","16,728","11,105","15,339","12,521","13,948","12,728","14,835","16,650","21,376","19,662","23,167","24,225","24,562","35,941","12,555","28,400","8,750","18,358","7,357","16,189","5,555","14,522","2,039","8,105",482,"2,973",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2727,군자(능동),39,2,"8,988",892,"15,479","6,268","39,233","9,931","61,113","28,130","39,109","19,901","23,332","12,891","20,113","12,219","21,992","13,162","21,100","15,764","19,361","16,467","19,922","19,579","23,353","22,909","29,691","29,954","35,055","46,344","22,405","34,077","18,578","21,877","17,352","19,441","13,742","17,451","7,253","9,935","1,507","3,765",0,62,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2728,어린이대공원(세종대),24,0,"3,409",913,"8,330","8,958","21,812","18,567","35,965","89,553","25,763","54,909","19,142","59,393","22,761","44,751","24,980","34,790","32,021","44,299","39,154","34,977","41,017","27,324","54,421","26,594","68,913","29,128","61,217","39,481","34,119","26,675","27,442","18,709","28,126","16,288","23,391","15,602","13,609","10,850","2,614","3,480",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2729,건대입구,73,3,"4,485","1,178","5,626","9,110","15,323","22,382","21,666","47,275","17,179","34,077","15,957","29,636","17,690","24,185","19,478","25,413","22,453","27,327","26,383","24,685","30,760","22,971","35,940","24,619","45,141","31,565","38,510","42,534","27,438","27,654","29,222","16,925","25,686","14,613","21,655","11,713","11,661","6,838","2,069","3,503",1,240,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2730,자양(뚝섬한강공원),6,0,"5,221",698,"10,428","5,140","24,498","10,334","34,022","18,994","22,557","10,999","15,516","9,971","13,539","11,403","13,100","14,704","13,189","18,157","12,955","20,256","15,652","24,125","19,536","27,435","22,802","34,551","25,476","48,088","23,918","33,716","24,023","20,937","26,840","16,339","17,970","12,998","8,380","6,359","1,498","2,151",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2731,청담,5,0,"2,603","3,744","7,326","33,969","12,824","62,688","17,086","142,753","14,517","92,551","13,443","37,228","16,678","22,929","19,996","22,208","20,997","23,840","25,471","21,143","33,073","18,899","46,262","19,600","73,369","21,058","108,072","21,834","53,317","17,799","31,082","10,798","27,570","9,486","21,917","7,371","6,087","4,271",905,"2,615",1,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2732,강남구청,20,0,"1,958","1,843","4,439","16,839","8,514","39,713","10,777","111,534","10,595","102,224","10,424","43,579","12,453","25,296","15,432","22,413","17,923","23,136","22,812","20,099","27,771","18,314","33,827","18,727","54,739","20,935","91,396","22,050","57,024","13,943","34,957","9,568","32,172","7,438","21,894","5,754","9,221","3,891","1,688","1,985",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2733,학동,7,0,"1,965","1,473","4,687","24,113","9,627","60,562","12,696","189,300","12,121","135,919","12,385","56,447","15,775","29,416","20,556","24,081","23,181","28,560","28,457","22,782","36,502","19,555","47,181","19,279","92,804","21,209","164,851","21,816","75,377","13,253","40,619","8,624","34,320","7,926","24,551","5,466","9,039","3,600","1,563","1,509",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2734,논현,36,0,"2,929","1,579","4,796","18,285","9,439","45,551","15,591","111,048","13,144","95,301","12,319","38,803","14,608","24,656","16,807","22,974","18,542","25,207","23,380","22,741","28,098","21,545","35,214","24,232","66,523","29,050","105,099","35,891","57,759","20,545","38,019","12,071","37,894","10,318","34,286","7,968","16,528","5,341","3,168","2,658",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2735,반포,28,0,924,"1,313","3,349","19,110","9,576","13,144","13,347","18,977","9,955","16,678","7,363","10,759","7,340","10,505","9,073","10,254","9,718","10,521","10,310","9,456","13,660","9,821","22,265","10,172","20,866","10,971","18,760","12,445","13,345","7,885","10,301","5,457","9,632","4,711","7,468","4,487","2,291","2,469",319,883,0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2736,고속터미널,19,1,"1,424","3,148","3,578","24,028","13,185","43,928","20,617","54,535","26,449","39,577","24,793","32,242","28,114","28,192","29,119","25,386","29,387","28,656","30,643","26,129","41,220","21,788","46,041","22,499","61,740","25,218","52,495","27,673","37,062","16,853","38,470","10,115","33,493","10,122","25,284","5,567","7,787","3,309",731,938,0,13,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2737,내방,6,0,"2,636","2,091","9,262","16,576","20,985","29,085","30,918","81,485","23,118","48,079","17,467","22,464","17,193","17,256","18,310","17,577","20,319","19,788","21,373","17,783","22,974","18,688","30,422","20,316","47,963","27,559","70,889","34,770","27,969","22,072","20,101","14,182","19,541","12,402","13,230","10,548","4,428","6,447",858,"3,012",0,233,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2738,이수,32,0,"4,692","1,673","11,056","18,774","31,949","18,212","46,470","46,042","31,574","31,962","21,768","21,637","21,408","20,666","24,074","21,139","25,349","24,265","25,449","23,467","27,293","26,489","35,389","30,868","39,184","43,776","48,252","61,239","28,565","40,543","26,348","22,440","30,575","18,196","24,208","16,160","12,600","9,689","2,067","3,363",0,32,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2739,남성,49,2,"6,470","1,013","15,918","3,692","42,447","7,150","57,150","18,652","35,994","12,937","21,647","12,231","17,437","12,656","18,111","12,891","17,794","14,470","15,694","14,910","15,362","19,155","16,101","22,767","15,747","29,951","16,407","45,925","9,630","32,850","8,796","22,207","7,935","18,966","5,148","17,098","2,375","10,305",418,"3,426",0,3,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2740,숭실대입구(살피재),44,2,"6,322",953,"14,528","3,931","41,124","9,069","51,867","43,556","32,901","25,597","22,119","38,822","21,219","26,732","21,582","21,071","24,034","26,666","26,431","24,762","25,696","22,689","36,998","27,125","41,996","34,563","27,108","51,603","19,234","36,295","18,184","23,181","18,687","21,035","15,181","20,443","8,898","13,554","1,758","4,385",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2741,상도,8,0,"5,596","1,751","14,296","5,952","38,456","9,180","48,229","29,392","30,321","20,091","20,231","22,084","18,207","17,949","19,469","18,308","20,424","17,424","18,431","19,460","19,972","19,215","22,976","22,253","27,048","30,514","25,202","47,735","14,617","31,244","13,045","20,738","13,774","18,594","10,357","17,302","6,053","11,303","1,383","3,636",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2742,장승배기,13,0,"5,735","2,329","12,163","10,237","29,710","8,941","40,762","18,946","25,062","12,485","16,520","9,615","14,458","10,198","15,324","11,282","14,271","12,503","13,349","12,831","13,519","15,001","16,988","17,650","18,525","22,042","16,028","33,118","8,792","23,523","7,118","15,882","6,403","13,765","4,680","12,577","1,905","8,047",573,"2,882",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2743,신대방삼거리,70,0,"10,288",614,"20,586","5,297","56,874","9,665","80,897","20,241","44,891","16,352","26,810","14,110","23,619","14,291","25,530","15,934","22,273","18,239","20,170","19,593","19,718","24,701","21,653","29,529","20,253","39,872","22,105","64,861","13,019","47,151","10,858","29,036","9,488","27,023","7,155","23,614","3,438","15,210",695,"5,789",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2744,보라매,10,2,"3,900",977,"6,932","3,263","19,094","10,439","26,488","22,570","16,087","10,614","9,730","8,446","9,786","8,377","10,858","9,663","10,414","9,583","10,375","9,463","10,660","10,668","12,193","12,555","14,003","17,625","17,656","26,052","8,111","18,422","7,462","11,767","6,431","10,831","5,451","8,957","2,001","5,585",380,"2,388",0,20,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2745,신풍,211,1,"14,582","1,187","17,785","5,622","44,575","12,230","55,212","21,890","32,047","14,316","19,488","11,668","16,613","12,025","18,236","12,919","16,868","14,028","15,494","14,836","16,020","18,768","17,855","23,157","18,468","31,960","19,705","45,009","12,232","31,927","9,085","19,918","7,144","18,742","5,080","16,032","2,351","8,987",415,"3,183",0,390,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2746,대림(구로구청),48,3,"13,492",901,"9,970","4,268","17,828","7,807","23,800","19,798","17,903","14,671","13,658","18,341","14,187","18,401","15,296","15,926","16,893","15,579","17,677","15,392","17,340","16,871","18,496","20,075","19,562","24,932","19,875","24,608","12,918","16,353","9,895","12,152","8,576","14,050","6,957","10,995","3,429","5,484",474,"1,653",0,1,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2747,남구로,145,1,"19,454","1,408","17,060","7,626","33,259","35,738","36,923","98,291","24,910","46,235","16,946","19,393","16,132","16,355","17,267","15,705","16,387","16,509","15,467","15,774","17,793","19,132","21,454","24,105","47,599","33,585","75,618","33,803","31,022","23,706","16,487","16,277","11,539","18,305","7,178","14,853","3,325","8,073",538,"2,236",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2748,가산디지털단지,704,6,"7,048","5,741","11,282","31,663","25,853","156,267","30,617","411,538","22,111","230,194","20,734","59,999","25,409","37,260","33,629","35,625","37,178","35,639","43,087","30,953","56,267","28,658","84,077","28,403","233,964","31,788","323,903","39,680","127,278","27,275","72,226","17,454","53,092","14,583","29,801","12,832","12,695","8,725","1,832","3,398",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2749,철산,24,0,"10,701","3,520","34,912","11,398","91,189","18,323","89,612","38,620","51,094","26,904","34,727","20,179","32,267","20,638","31,762","23,911","28,169","26,969","26,022","27,475","28,524","32,664","32,254","41,747","34,744","62,805","36,519","95,369","20,998","71,227","19,206","40,488","17,635","35,434","14,664","30,801","6,575","18,442","1,377","5,598",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2750,광명사거리,192,2,"20,277","6,690","34,200","13,140","89,802","17,303","91,826","27,410","50,028","24,058","33,827","24,472","31,063","28,874","33,660","32,436","33,394","33,400","30,949","33,624","32,804","40,274","38,713","45,849","38,252","58,506","35,030","88,351","22,874","63,700","16,200","36,814","12,892","31,116","9,393","26,718","3,883","15,766",830,"4,909",0,2,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2751,천왕,19,0,"8,920","1,054","22,007","6,899","57,707","10,940","62,755","20,298","33,255","9,642","19,931","7,524","16,759","8,746","16,463","12,089","14,643","13,229","13,020","14,231","14,277","18,521","17,905","23,571","16,931","32,681","16,107","48,395","7,551","38,386","5,488","22,935","4,325","19,408","2,991","17,211","1,193","10,624",330,"2,961",0,157,0,0,0,0,2025-05-03 10:22:56
2025-04,7호선,2752,온수(성공회대입구),162,1,"9,042",815,"21,137","4,042","48,034","12,615","55,089","24,602","23,894","16,112","14,492","8,266","12,975","9,576","14,115","10,556","12,977","11,162","11,952","11,115","14,560","13,351","19,347","16,647","20,379","23,309","16,463","40,943","7,475","29,738","5,727","18,776","5,323","15,095","3,385","14,090","1,788","8,714",374,"4,713",4,"1,006",0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2810,암사역사공원,5,0,"3,107",459,"10,034","2,601","31,127","7,299","34,944","8,228","18,494","4,514","11,368","4,099","9,443","4,564","9,244","5,917","8,562","7,103","7,469","7,873","7,843","9,009","9,997","11,924","10,455","17,341","10,733","24,378","5,682","18,902","3,674","12,333","3,141","10,438","2,000","11,170",735,"5,276",194,"1,484",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2811,암사,103,0,"15,711",910,"27,569","5,638","74,938","9,315","86,755","20,905","46,270","15,322","28,629","12,022","25,005","15,015","25,081","16,823","23,558","19,262","19,541","21,395","19,066","28,820","20,647","34,164","22,048","43,999","22,896","66,622","14,285","51,925","11,478","29,881","8,567","26,058","5,893","25,776","2,394","13,267",536,"4,529",0,157,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2812,천호(풍납토성),108,1,"10,985","2,489","18,495","12,511","48,368","21,238","60,684","37,766","36,585","32,217","23,636","23,562","23,232","25,045","24,859","26,805","25,822","30,416","24,984","29,648","28,017","34,568","32,161","38,498","39,597","52,764","40,982","75,366","27,499","51,553","23,883","31,028","17,894","29,151","13,345","22,502","6,305","13,801","1,613","4,681",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2813,강동구청,18,0,"5,893",810,"12,690","6,129","33,221","17,985","42,077","37,086","26,155","16,262","18,357","12,227","15,314","10,838","15,608","12,767","15,675","15,012","14,483","14,348","15,457","17,936","17,389","20,444","22,388","27,419","30,778","36,282","11,955","27,387","9,467","17,675","7,893","15,864","5,979","13,675","2,163","7,774",424,"2,314",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2814,몽촌토성(평화의문),6,0,"1,760","2,204","4,967","9,277","14,790","12,545","21,849","33,913","13,705","17,178","9,358","11,329","8,953","10,688","10,444","10,806","10,797","11,641","11,818","10,730","13,623","10,569","18,406","12,901","22,191","16,217","27,565","20,511","12,516","15,744","9,934","9,919","10,054","8,216","8,162","7,475","3,774","4,755",901,"1,591",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2815,잠실(송파구청),32,0,"1,616","3,251","3,880","14,713","9,122","43,705","12,999","101,095","10,619","60,194","11,390","45,728","15,904","46,457","20,490","43,951","26,835","45,199","35,158","40,416","45,044","40,502","51,572","39,701","66,537","45,449","86,068","53,010","56,303","28,174","52,837","15,888","51,512","10,485","36,414","7,536","12,277","4,647","2,602","1,874",1,184,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2816,석촌,3,0,"2,828",838,"6,420","4,833","18,347","10,415","25,829","26,006","14,919","22,593","11,617","17,043","12,253","19,208","13,705","19,019","14,944","20,755","15,459","19,407","16,615","20,629","17,837","21,207","21,690","28,504","25,332","36,245","15,193","24,586","14,278","14,460","15,201","11,940","12,620","9,963","4,944","5,925",954,"2,079",1,3,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2817,송파,22,0,"3,179",709,"12,028","5,766","34,361","13,394","39,420","21,743","25,504","13,154","17,589","9,766","16,079","9,367","16,154","11,134","15,240","13,577","13,233","14,616","15,274","17,884","16,783","20,229","17,023","25,786","19,426","35,717","11,211","25,961","8,038","16,073","6,652","15,187","5,320","12,683","2,084","6,139",287,"1,948",1,70,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2818,가락시장,218,0,"4,053","2,590","6,934","7,799","13,632","17,495","15,630","46,489","12,343","18,049","11,393","12,738","11,263","12,498","12,166","12,198","12,945","13,148","14,081","12,861","15,702","13,354","17,074","15,779","22,266","19,242","31,488","23,852","14,437","16,804","12,296","11,381","12,191","9,063","9,455","7,750","4,611","4,839","1,092","2,136",2,487,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2819,문정,3,0,"2,664","3,728","9,530","12,228","30,381","63,798","38,490","193,092","24,429","85,976","19,299","32,482","20,344","21,502","24,266","22,334","26,872","24,066","29,717","21,929","32,134","21,988","38,727","25,087","96,041","30,660","136,741","43,426","47,482","32,060","32,065","19,509","27,359","15,922","19,499","15,148","7,574","7,986","1,519","2,235",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2820,장지,6,0,"5,789","3,141","21,841","12,349","51,441","30,469","56,105","54,495","35,396","35,681","24,266","19,734","20,027","21,260","21,595","21,431","22,861","20,991","23,326","21,416","29,010","24,961","33,236","28,720","47,771","34,972","52,622","54,622","28,978","33,618","23,574","19,700","17,175","19,067","8,705","15,464","3,078","9,427",588,"2,509",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2821,복정,71,1,"3,983","2,324","13,538","9,832","31,825","11,752","39,342","23,324","24,608","18,595","15,525","11,357","12,257","7,918","14,379","9,839","14,007","10,284","12,595","10,104","14,558","12,798","19,282","15,629","25,736","22,835","28,244","32,839","16,600","22,731","10,061","14,738","7,648","13,285","6,371","12,073","2,545","5,077",558,"1,143",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2822,산성,23,3,"5,352",758,"12,202","2,241","32,696","3,907","33,986","10,225","17,506","5,902","11,543","5,485","9,333","4,795","9,111","5,759","8,471","6,735","7,492","7,515","7,928","10,496","9,027","13,010","9,498","18,190","7,141","28,875","3,826","24,022","2,818","14,661","2,214","13,495","1,541","11,716",682,"6,684",172,"2,669",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2823,남한산성입구(성남법원.검찰청),101,18,"11,983","1,693","23,569","4,759","58,179","11,785","68,622","30,514","35,229","28,584","22,862","16,198","20,678","11,578","22,935","15,175","19,890","17,136","18,608","14,715","20,519","19,973","25,014","24,754","26,906","31,280","22,836","47,190","10,681","36,267","8,031","23,610","6,309","23,538","4,576","20,085","1,694","11,379",348,"4,214",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2824,단대오거리,77,0,"11,091","1,706","21,054","5,856","54,526","12,280","61,613","22,350","30,054","12,820","19,411","9,163","17,272","9,853","19,022","11,916","17,013","13,217","14,736","14,582","15,535","20,092","20,064","25,546","22,747","31,982","23,458","51,180","11,552","37,539","7,994","23,786","6,435","20,808","4,365","18,532","2,172","10,873",555,"3,823",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2825,신흥,1,0,"3,934",608,"8,246","2,827","20,591","3,719","23,959","7,501","13,141","4,741","8,527","5,243","7,635","5,748","7,885","7,440","7,402","8,299","7,295","8,907","8,561","10,030","9,932","12,962","9,947","14,604","8,998","21,045","5,058","16,608","4,073","10,742","2,968","9,083","1,914","8,176",935,"4,508",213,"1,628",0,20,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2826,수진,10,0,"3,900",530,"7,663","2,486","17,994","5,596","24,006","14,540","13,422","6,980","9,580","6,245","9,081","6,295","10,817","6,962","8,972","7,857","8,394","8,310","9,585","8,924","13,098","10,838","10,194","11,656","8,290","16,775","5,241","14,446","4,246","9,137","4,073","8,354","2,686","7,188","1,065","4,764",270,"1,655",0,78,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2827,모란,11,0,"2,414",576,"3,729","3,903","10,161","5,840","12,807","13,321","7,813","7,445","7,903","8,033","8,359","8,042","10,994","8,574","11,001","8,113","11,622","7,786","12,412","8,203","14,913","8,515","13,252","8,633","13,241","11,126","7,418","6,902","5,351","4,663","5,197","4,444","4,184","3,836","2,363","2,361",796,"1,545",0,428,0,0,0,0,2025-05-03 10:22:56
2025-04,8호선,2828,남위례,2,0,"1,878","1,462","8,156","5,600","25,066","10,662","29,322","27,506","16,694","12,490","11,079","7,489","10,317","6,871","10,772","7,767","10,499","9,899","10,215","9,635","13,401","11,021","15,905","14,812","18,364","19,716","20,316","28,060","9,537","20,339","7,588","12,673","7,431","10,389","5,466","10,719","2,366","5,825",772,"1,474",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4101,개화,6,0,"2,630",177,"8,005","2,301","14,838","3,770","10,694","5,172","4,371","2,883","2,998","2,182","2,599","2,198","2,678","1,966","2,555","2,208","2,784","2,470","3,077","2,636","4,231","2,837","6,602","4,117","5,849","6,258","2,411","5,577","1,677","2,880","1,358","2,167",640,"2,052",310,"1,313",107,426,0,44,0,1,1,2,2025-05-03 10:22:56
2025-04,9호선,4102,김포공항,1,4,574,"2,494","2,956","13,553","10,311","17,101","10,744","19,591","6,256","16,173","7,002","18,684","7,670","20,509","8,919","22,057","9,709","21,143","11,127","20,653","13,247","19,488","12,443","22,422","16,062","26,072","17,502","25,195","12,573","13,950","10,128","5,752","10,008","3,649","8,849","2,835","2,947","1,703",143,"1,287",3,160,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4103,공항시장,8,0,"3,620",306,"4,619","1,269","10,251","2,284","12,914","5,278","6,993","3,774","5,339","3,117","4,866","3,574","5,362","4,027","4,647","3,941","4,357","4,368","4,267","5,588","4,503","6,541","5,387","7,905","4,612","12,279","2,825","9,077","2,455","6,858","2,165","6,174","1,498","5,931",747,"3,828",153,"1,424",0,160,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4104,신방화,9,0,"5,484",784,"13,190","2,753","31,383","6,385","30,313","14,128","16,289","7,786","11,929","6,375","10,761","6,642","11,329","7,892","10,478","8,694","8,662","9,924","10,763","11,330","11,313","14,272","9,782","18,255","10,784","25,873","6,592","22,285","5,132","13,121","4,209","11,334","2,985","11,944","1,145","6,313",196,"2,560",1,3,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4105,마곡나루(서울식물원),34,1,"5,328","1,513","12,180","12,447","33,713","28,902","35,388","69,860","18,973","30,171","14,430","18,229","15,543","16,925","18,787","17,067","19,482","18,240","20,603","16,756","23,366","17,554","29,275","20,623","50,783","27,149","59,198","41,696","26,402","31,895","22,068","19,743","20,691","19,138","16,164","16,621","7,378","11,434","1,035","4,289",4,440,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4106,양천향교,1,0,"5,101","1,309","12,348","10,175","34,452","19,427","35,224","51,135","16,844","21,315","12,735","11,077","13,500","8,891","15,422","10,438","14,098","12,452","13,469","10,832","15,190","12,253","20,142","15,011","29,482","19,745","39,520","31,634","14,156","26,721","9,438","16,703","7,664","16,593","5,212","13,867","2,305","10,418",572,"2,735",5,225,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4107,가양,144,0,"16,591","1,527","31,545","10,351","84,242","33,284","86,435","61,418","48,580","34,046","36,596","20,321","34,382","21,989","36,055","23,107","32,775","24,966","28,474","27,894","31,731","34,503","37,301","40,349","45,895","48,789","55,140","78,189","24,960","65,609","18,119","41,740","14,744","35,390","9,716","33,300","4,251","19,033",743,"6,442",0,256,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4108,증미,4,0,"2,710",525,"9,498","3,224","26,140","12,441","27,382","51,994","13,647","20,002","9,869","6,627","9,530","6,097","9,527","6,539","9,584","6,925","8,531","8,129","8,560","8,882","10,177","10,109","23,168","14,084","40,134","21,550","11,627","17,001","6,798","9,989","5,080","8,913","2,848","8,798","1,215","4,828",224,"1,792",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4109,등촌,21,5,"6,430","1,342","17,269","5,163","55,264","9,110","65,998","21,411","29,201","13,205","19,564","12,148","20,294","12,445","19,825","14,461","18,357","15,310","16,558","16,903","17,789","20,438","18,875","22,292","19,000","34,305","20,432","50,649","11,331","39,651","8,568","22,925","6,771","20,390","5,119","17,117","2,381","9,990",530,"3,512",0,0,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4110,염창,10,0,"13,846",921,"31,577","5,379","87,922","8,981","92,971","20,767","51,339","13,205","31,996","11,106","27,030","12,375","27,566","14,945","23,688","17,295","19,936","20,552","19,826","26,430","21,565","32,159","24,406","52,361","25,406","77,579","13,722","64,932","10,859","41,368","9,664","35,748","7,068","36,123","2,968","20,271",596,"7,280",1,386,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4111,신목동,1,0,"2,622",416,"7,672","2,035","25,024","4,390","22,118","8,006","11,006","4,977","7,671","3,439","6,745","3,428","6,999","4,247","5,816","5,810","5,407","5,029","5,784","6,222","6,246","8,632","8,135","9,997","7,109","17,066","3,817","13,117","2,506","7,865","2,188","7,786","2,124","6,083",737,"4,278",191,"1,369",0,120,0,0,0,0,2025-05-03 10:22:56
2025-04,9호선,4112,선유도,0,0,"2,324","1,519","7,435","4,376","26,540","16,759","31,639","44,280","14,376","22,156","10,396","8,968","9,743","9,058","11,005","10,136","10,889","9,154","10,759","9,608","12,146","10,868","15,730","11,099","29,070","14,348","40,743","25,489","15,152","17,567","9,076","10,927","6,876","9,114","4,836","8,968","2,041","4,642",410,"1,626",0,27,0,0,0,0,2025-05-03 10:22:56
